"","a_unit_id","year","n_pell_totu","pct_pell_fstu","avg_pell_ft_fst","is_on","os_on","is_off","os_off","n_tot_uenroll","n_tot_fstu","pct_AIoAN","pct_AoNHoPI","pct_Asian","pct_NHoPI","pct_BoAA","pct_HoLAT","pct_wht","pct_unkn","pct_multi","pct_fem","incr.in.pell.represent.1yr","pct.incr_pell.represent.1yr","incr.in.pell.represent.2yr","pct.incr.pell.represent.2yr","incr.is.off.1yr","pct.incr.is.off.1yr","incr.is.off.2yr","pct.incr.is.off.2yr","incr.is.on.1yr","pct.incr.is.on.1yr","incr.is.on.2yr","pct.incr.is.on.2yr","incr.os.off.1yr","pct.incr.os.off.1yr","incr.os.off.2yr","pct.incr.os.off.2yr","incr.os.on.1yr","pct.incr.os.on.1yr","incr.os.on.2yr","pct.incr.os.on.2yr","incr.retention.1yr","pct.incr.ret.1yr","incr.retention.2yr","pct.incr.ret.2yr","ft_ret_rate"
"7104",240505,2016,754,34,4090,12962,17234,14422,18694,3626,623,1,1,1,0,1,6,84,4,2,56,3,9.67741935483871,3,9.67741935483871,292,2.06652512384996,60,0.417769112936917,178,1.39236545682103,510,4.09572759396081,580,3.20194324831622,348,1.89687125258912,466,2.77910305343511,798,4.85519591141397,-2,-3.33333333333333,-26,-43.3333333333333,65
"7105",230834,2016,646,35,4129,23706,39114,23834,39242,1969,476,1,1,1,0,2,2,82,7,2,55,-1,-2.77777777777778,-3,-7.89473684210526,32,0.134442483824889,542,2.32697922033316,324,1.38568129330254,1118,4.94953072427838,32,0.0816118337158888,1286,3.38813362841185,324,0.835266821345708,1862,4.99838934822291,-3,-4.34782608695652,-38,-52.0547945205479,75
"7106",198215,2016,530,41,4446,44333,44333,42001,42001,1297,349,0,1,1,0,19,7,67,0,3,54,-1,-2.38095238095238,-4,-8.88888888888889,603,1.45659210589884,1973,4.92904966523434,730,1.67419672958283,2580,6.17919670442842,603,1.45659210589884,1973,4.92904966523434,730,1.67419672958283,2580,6.17919670442842,-7,-9.85915492957746,-32,-43.8356164383562,72
"7107",198233,2016,1767,56,4796,30783,38430,21099,26475,4703,868,1,8,8,0,8,11,70,1,2,56,10,21.7391304347826,1,1.81818181818182,334,1.60847580062605,271,1.30113309007106,833.5,2.7830180804354,1250,4.2325534148241,334,1.27768639302246,-497,-1.84265163873647,1249,3.35924262392082,2163,5.96409959467284,11,17.1875,-15,-21.1267605633803,66
"7108",131283,2016,400,14,4487,60462,60462,60462,60462,3241,723,0,3,3,0,9,10,58,7,5,54,0,0,1,7.69230769230769,2068,3.54145973901428,3318,5.80638387232255,2068,3.54145973901428,3318,5.80638387232255,2068,3.54145973901428,3318,5.80638387232255,2068,3.54145973901428,3318,5.80638387232255,-2,-2.5,-68,-82.9268292682927,84
"7109",189839,2016,1280,61,4197,30783,38430,17102,21601,4297,543,1,1,1,0,5,4,83,5,2,58,-3,-4.6875,-9,-12.8571428571429,801,4.91380896877492,966,5.98661378284581,833.5,2.7830180804354,1250,4.2325534148241,974,4.72196635477772,1265,6.22049567269866,1249,3.35924262392082,2163,5.96409959467284,-1,-2,6,10.9090909090909,59
"7110",162104,2016,812,43,4085,30783,38430,18470,19820,2612,448,0,1,1,0,10,6,76,1,4,63,-4,-8.51063829787234,-5,-10.4166666666667,210,1.1500547645126,210,1.1500547645126,833.5,2.7830180804354,1250,4.2325534148241,210,1.07088220295767,210,1.07088220295767,1249,3.35924262392082,2163,5.96409959467284,11,20.3703703703704,-10,-18.8679245283019,60
"7111",211468,2016,615,48,4701,50108,50108,49758,49758,1428,181,1,3,3,0,8,13,58,7,1,87,-8,-14.2857142857143,-5,-9.43396226415094,1393,2.88018194975706,3345,7.20703251244263,1393,2.85948886379965,3345,7.15309111904711,1393,2.88018194975706,3345,7.20703251244263,1393,2.85948886379965,3345,7.15309111904711,-9,-11.8421052631579,-21,-30.4347826086957,79
"7112",223773,2016,2326,68,4909,30783,38430,18254,20144,7124,613,0,3,3,0,46,26,19,4,2,63,5,7.93650793650794,0,0,0,0,2844,18.4555483452304,833.5,2.7830180804354,1250,4.2325534148241,0,0,3054,17.8700994733762,1249,3.35924262392082,2163,5.96409959467284,-10,-21.2765957446809,17,33.3333333333333,44
"7113",201654,2016,679,22,3785,37890,37890,36210,36210,3380,769,0,2,2,0,2,3,84,4,3,53,-2,-8.33333333333333,-4,-15.3846153846154,904,2.56047130799298,1690,4.89571263035921,1242,3.38899803536346,2420,6.82266704257119,904,2.56047130799298,1690,4.89571263035921,1242,3.38899803536346,2420,6.82266704257119,-1,-1.17647058823529,-66,-75,85
"7114",183974,2016,497,47,4664,47717,47717,48313,48313,1518,243,0,1,1,0,8,9,45,35,0,65,1,2.17391304347826,5,11.9047619047619,2054,4.44021703884649,8796,22.2587747045575,818,1.74417364975799,3780,8.60322734824863,2054,4.44021703884649,8796,22.2587747045575,818,1.74417364975799,3780,8.60322734824863,2,2.63157894736842,-28,-37.3333333333333,87
"7115",100760,2016,851,60,4519,30783,38430,16380,19890,1769,385,0,0,0,0,25,1,72,1,1,57,1,1.69491525423729,6,11.1111111111111,-2983,-15.4056706088932,301,1.87200696560731,833.5,2.7830180804354,1250,4.2325534148241,-2923,-12.8128698549073,726,3.78835316217909,1249,3.35924262392082,2163,5.96409959467284,-1,-1.63934426229508,11,22.4489795918367,62
"7116",104346,2016,2397,55,4342,13570,22030,13570,22030,5585,1230,5,3,2,1,7,31,41,9,4,62,-2,-3.50877192982456,-6,-9.83606557377049,225,1.68602472836268,1197,9.67429079447183,225,1.68602472836268,1197,9.67429079447183,405,1.8728323699422,1617,7.92142262283839,405,1.8728323699422,1617,7.92142262283839,4,6.45161290322581,7,14.5833333333333,49
"7117",198251,2016,1852,55,4882,30783,38430,16114,22258,5137,742,1,1,1,0,20,17,56,2,3,64,1,1.85185185185185,-10,-15.3846153846154,283,1.78763186153749,608,3.92106281439443,833.5,2.7830180804354,1250,4.2325534148241,283,1.28782707622298,608,2.80831408775982,1249,3.35924262392082,2163,5.96409959467284,-5,-8.92857142857143,-3,-5.17241379310345,65
"7118",218858,2016,2077,74,4481,30783,38430,14713,17222,3579,713,0,1,1,0,44,3,48,2,2,67,7,10.4477611940298,-3,-3.8961038961039,366,2.55105596988918,-2928,-16.5976985431665,833.5,2.7830180804354,1250,4.2325534148241,292,1.72474896633196,-2688,-13.5007533902562,1249,3.35924262392082,2163,5.96409959467284,-5,-9.09090909090909,22,42.3076923076923,53
"7119",153108,2016,310,28,3852,49214,49214,49214,49214,1248,323,0,1,1,0,2,4,87,2,1,52,1,3.7037037037037,-1,-3.44827586206897,1336,2.79042566523247,2569,5.50755708007289,1336,2.79042566523247,2569,5.50755708007289,1336,2.79042566523247,2569,5.50755708007289,1336,2.79042566523247,2569,5.50755708007289,5,6.32911392405063,-50,-64.1025641025641,79
"7120",180902,2016,1759,59,3935,12822,14082,13030,14290,6316,781,1,1,1,0,2,21,74,0,0,58,4,7.27272727272727,5,9.25925925925926,60,0.46260601387818,570,4.57463884430177,156,1.23164377072477,442,3.5702746365105,90,0.633802816901408,630,4.61200585651537,186,1.33851468048359,502,3.69661266568483,-8,-13.5593220338983,-6,-9.23076923076923,68
"7121",128771,2016,3281,32,4523,25215,38076,25215,38076,9538,1269,0,4,4,0,11,12,65,3,3,50,-6,-15.7894736842105,-4,-11.1111111111111,769,3.14570890943304,769,3.14570890943304,769,3.14570890943304,769,3.14570890943304,1360,3.70410720122018,1895,5.23755562311711,1360,3.70410720122018,1895,5.23755562311711,-2,-2.5974025974026,-48,-60,78
"7122",483045,2016,4295,79,4886,30783,38430,11002,13098,7762,1583,0,1,1,0,50,3,43,1,1,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
"7123",173203,2016,1024,53,4083,30783,38430,19000,19000,3888,595,1,1,1,0,3,2,88,2,3,57,-6,-10.1694915254237,-5,-8.62068965517241,0,0,2357,14.162110196479,833.5,2.7830180804354,1250,4.2325534148241,0,0,2357,14.162110196479,1249,3.35924262392082,2163,5.96409959467284,-5,-8.47457627118644,-1,-1.85185185185185,62
"7124",158088,2016,616,44,5716,30783,38430,18301,22410,2052,658,1,1,1,0,33,4,42,19,1,41,-7,-13.7254901960784,-5,-10.2040816326531,168,0.926487619257707,3684,25.2035301361428,833.5,2.7830180804354,1250,4.2325534148241,168,0.755327758295117,6414,40.0975243810953,1249,3.35924262392082,2163,5.96409959467284,18,31.5789473684211,6,15.7894736842105,68
"7125",161077,2016,1397,58,4279,17000,19760,15200,17960,3025,693,1,1,1,0,7,2,75,9,4,53,-8,-12.1212121212121,-10,-14.7058823529412,-250,-1.61812297734628,-250,-1.61812297734628,1484,9.56432070121165,1484,9.56432070121165,-190,-1.04683195592286,-190,-1.04683195592286,1544,8.47606499780413,1544,8.47606499780413,-4,-6.66666666666667,-1,-1.69491525423729,60
"7126",445267,2016,814,0,4428,30783,38430,18080,18080,3953,2,0,1,1,0,4,1,88,4,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"7127",176947,2016,425,40,3964,36760,36760,33630,33630,1094,264,0,0,0,0,8,3,77,3,3,52,0,0,-7,-14.8936170212766,870,2.65567765567766,-70,-0.207715133531157,1100,3.08468872686483,3060,9.08011869436202,870,2.65567765567766,-70,-0.207715133531157,1100,3.08468872686483,3060,9.08011869436202,7,11.2903225806452,-24,-37.5,66
"7128",169248,2016,6357,36,4212,23494,35014,21434,32954,19877,3519,1,2,1,0,11,4,72,2,3,57,2,5.88235294117647,2,5.88235294117647,512,2.44718478156964,649,3.12244407024296,572,2.49541924788413,994,4.41777777777778,212,0.647486408893776,49,0.14891353897584,272,0.782914052155892,394,1.13807047949162,-3,-3.94736842105263,-40,-52.6315789473684,78
"7129",187532,2016,7983,60,4752,30783,38430,12335,17711,24781,4263,6,2,2,0,2,50,29,7,2,57,0,0,-2,-3.2258064516129,-1393,-10.1471445221445,-1321,-9.6734036321031,833.5,2.7830180804354,1250,4.2325534148241,-1273,-6.70564686051412,-1225,-6.46915927334178,1249,3.35924262392082,2163,5.96409959467284,-2,-3.50877192982456,1,1.69491525423729,62
"7130",201672,2016,1186,58,3940,30783,38430,16568,19328,3337,419,1,2,2,0,10,2,73,10,4,67,-9,-13.4328358208955,-11,-15.9420289855072,248,1.51960784313725,1076,6.94552026852569,833.5,2.7830180804354,1250,4.2325534148241,248,1.29979035639413,1076,5.89524435678282,1249,3.35924262392082,2163,5.96409959467284,-1,-2.22222222222222,15,34.8837209302326,45
"7131",208318,2016,2089,45,4272,19398,24114,19398,24114,5711,1190,2,2,1,0,1,11,72,9,4,54,-6,-11.7647058823529,-8,-15.0943396226415,-479,-2.40982039543191,1305,7.21273420659924,-479,-2.40982039543191,1305,7.21273420659924,-299,-1.22475730143776,1629,7.24482988659106,-299,-1.22475730143776,1629,7.24482988659106,1,1.72413793103448,-6,-11.7647058823529,58
"7132",211477,2016,736,62,4504,27144,27144,23846,23846,1337,239,2,2,2,0,26,6,59,5,0,64,6,10.7142857142857,-3,-4.61538461538462,495,2.11982356216008,987,4.31777418084781,495,1.85748058088484,1110,4.2636552200968,495,2.11982356216008,987,4.31777418084781,495,1.85748058088484,1110,4.2636552200968,-10,-23.8095238095238,4,6.89655172413793,52
"7133",198260,2016,7354,49,4362,30783,38430,19173,25317,19487,2542,0,4,4,0,29,12,43,3,3,55,-1,-2,-4,-7.54716981132075,239,1.2622794972008,2355,14.002854084909,833.5,2.7830180804354,1250,4.2325534148241,239,0.953026557141718,2355,10.2560752547687,1249,3.35924262392082,2163,5.96409959467284,0,0,-6,-10.9090909090909,54
"7134",201690,2016,1321,83,5229,18880,20730,19780,21630,1729,634,0,0,0,0,93,1,2,2,1,55,5,6.41025641025641,2,2.46913580246914,290,1.48794253463315,888,4.70040228668219,290,1.55997848305541,616,3.37275514673675,-5542,-20.3959958781098,-4944,-18.6046511627907,-5542,-21.0947015834348,-5216,-20.1032914514761,-11,-20,32,62.7450980392157,40
"7135",223816,2016,5734,61,5037,12605,16085,13523,17003,18117,2412,1,4,3,2,27,23,37,3,4,49,1,1.66666666666667,-6,-8.95522388059701,273,2.06037735849057,423,3.22900763358779,473,3.89878008572371,623,5.19946586546486,273,1.63179916317992,423,2.55126658624849,473,3.0297207276454,623,4.02923295822015,-15,-30,7,12.962962962963,59
"7136",231697,2016,1250,53,4308,30783,38430,16085,21983,4125,811,0,2,2,0,17,3,72,1,4,55,0,0,-3,-5.35714285714286,-115,-0.709876543209877,591,3.81437975990706,833.5,2.7830180804354,1250,4.2325534148241,-55,-0.249568926399855,669,3.13878202120672,1249,3.35924262392082,2163,5.96409959467284,1,1.85185185185185,-7,-11.6666666666667,60
"7137",234827,2016,4004,36,4137,21908,35711,21908,35711,11119,1911,1,5,4,1,4,14,57,11,6,52,-2,-5.26315789473684,0,0,-574,-2.55315363401833,-1408,-6.03877165894665,-574,-2.55315363401833,-1408,-6.03877165894665,416,1.17863720073665,32,0.0896886123490008,416,1.17863720073665,32,0.0896886123490008,-5,-6.41025641025641,-43,-54.4303797468354,76
"7138",240514,2016,338,43,4034,12927,17199,12927,17199,1982,279,10,1,1,0,1,9,75,2,3,53,6,16.2162162162162,7,19.4444444444444,144,1.12649612766956,70,0.544450493894377,144,1.12649612766956,70,0.544450493894377,432,2.57648953301127,358,2.12576450329553,432,2.57648953301127,358,2.12576450329553,-1,-1.92307692307692,-4,-8.51063829787234,62
"7139",156408,2016,225,17,4703,52460,52460,50310,50310,1430,400,0,5,5,0,5,4,75,0,3,51,-2,-10.5263157894737,2,13.3333333333333,1100,2.23531802479171,2390,4.98747913188648,1430,2.80227317264354,3020,6.1084142394822,1100,2.23531802479171,2390,4.98747913188648,1430,2.80227317264354,3020,6.1084142394822,2,2.1978021978022,-73,-81.1111111111111,93
"7140",175315,2016,3461,47,4120,30783,38430,19096,19096,8925,1203,0,17,17,0,10,8,57,1,4,55,-4,-7.84313725490196,0,0,1969,11.4964675658317,2043,11.9802967219844,833.5,2.7830180804354,1250,4.2325534148241,1969,11.4964675658317,2043,11.9802967219844,1249,3.35924262392082,2163,5.96409959467284,-7,-12.962962962963,-9,-16.0714285714286,58
"7141",111887,2016,8781,60,4447,30783,38430,19786,27038,20979,3194,6,9,8,1,2,72,3,7,1,55,-4,-6.25,-6,-9.09090909090909,540,2.80577782396342,1052,5.61545852460767,833.5,2.7830180804354,1250,4.2325534148241,1212,4.69294509409123,2144,8.61251707238692,1249,3.35924262392082,2163,5.96409959467284,4,5.55555555555556,-3,-4.76190476190476,72
"7142",111896,2016,814,38,4079,30783,38430,19731,26227,5136,591,1,4,4,0,4,38,45,2,6,59,-11,-22.4489795918367,-10,-20.8333333333333,4361,28.3734547820429,4361,28.3734547820429,833.5,2.7830180804354,1250,4.2325534148241,4081,18.4277070351305,5061,23.9109893224983,1249,3.35924262392082,2163,5.96409959467284,4,8.16326530612245,-14,-26.9230769230769,59
"7143",111920,2016,2757,42,4339,30783,38430,19579,25411,13742,2266,0,25,24,2,11,39,16,1,6,54,-2,-4.54545454545455,-4,-8.69565217391304,783,4.16577995318153,1053,5.68390370290403,833.5,2.7830180804354,1250,4.2325534148241,783,3.17930810459639,1053,4.32301502586419,1249,3.35924262392082,2163,5.96409959467284,-5,-6.94444444444444,-34,-44.7368421052632,75
"7144",180948,2016,821,37,4160,20098,20128,20098,20128,2334,388,1,1,1,0,4,7,79,3,3,59,-5,-11.9047619047619,-4,-9.75609756097561,922,4.80809345014602,3328,19.8449612403101,922,4.80809345014602,3328,19.8449612403101,922,4.80058315109861,3328,19.8095238095238,922,4.80058315109861,3328,19.8095238095238,1,1.51515151515152,-28,-43.0769230769231,64
"7145",111939,2016,7110,51,4376,30783,38430,19611,24963,22002,4237,0,6,6,0,8,64,16,2,3,58,-3,-5.55555555555556,-6,-10.5263157894737,556,2.91786932563632,1070,5.77099401326789,833.5,2.7830180804354,1250,4.2325534148241,844,3.49931589203532,1502,6.40211414688206,1249,3.35924262392082,2163,5.96409959467284,-1,-1.33333333333333,-21,-29.1666666666667,73
"7146",475732,2016,525,0,4428,30783,38430,36654,36654,996,1,0,7,7,0,43,7,28,13,1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"7147",454227,2016,4103,81,4477,30783,38430,36654,36654,15864,18,0,6,6,0,13,10,55,15,1,90,61,305,14,20.8955223880597,486,1.34372926343729,1422,4.03610354223433,833.5,2.7830180804354,1250,4.2325534148241,486,1.34372926343729,1422,4.03610354223433,1249,3.35924262392082,2163,5.96409959467284,-23,-29.8701298701299,27,50,87
"7148",141486,2016,665,36,4665,39845,39845,39633,39633,1680,289,1,51,31,20,7,7,17,8,7,69,-6,-14.2857142857143,-3,-7.69230769230769,1711,4.51189283265651,2620,7.07859400751087,1952,5.15134721452511,3450,9.47932408297843,1711,4.51189283265651,2620,7.07859400751087,1952,5.15134721452511,3450,9.47932408297843,-5,-7.04225352112676,-40,-52.6315789473684,74
"7149",230852,2016,826,25,4199,56306,56306,52410,52410,3912,663,0,3,3,0,7,7,64,15,3,44,2,8.69565217391304,2,8.69565217391304,3574,7.31837169301335,8110,18.3069977426637,2720,5.07595267420595,7556,15.4994871794872,3574,7.31837169301335,8110,18.3069977426637,2720,5.07595267420595,7556,15.4994871794872,-1,-1.31578947368421,-55,-68.75,82
"7150",364025,2016,2417,28,4222,19752,25536,15550,21334,14630,1907,2,6,6,0,4,22,49,13,3,53,-2,-6.66666666666667,-7,-20,164,1.06590406863382,308,2.02073218737698,408,2.10918114143921,782,4.1222983658408,164,0.774681152574398,308,1.46485303909445,408,1.62368672397326,782,3.15908540033934,-6,-9.52380952380952,-35,-55.5555555555556,68
"7151",111948,2016,1040,15,4524,66578,66578,66578,66578,6410,1516,0,13,12,0,2,15,53,5,6,60,0,0,-3,-16.6666666666667,2638,4.12574288395371,4885,7.91824031899891,1928,2.98221191028616,4731,7.64952220802949,2638,4.12574288395371,4885,7.91824031899891,1928,2.98221191028616,4731,7.64952220802949,1,1.0989010989011,-76,-83.5164835164835,89
"7152",217688,2016,1496,44,4476,38740,38740,38190,38190,3204,723,1,2,2,0,26,3,62,3,2,62,-2,-4.34782608695652,-6,-12,1450,3.94665215024496,2050,5.67238516878805,1030,2.73137098912755,1900,5.15743756786102,1450,3.94665215024496,2050,5.67238516878805,1030,2.73137098912755,1900,5.15743756786102,-9,-14.2857142857143,-20,-31.25,70
"7153",102845,2016,1566,71,4153,30783,38430,36340,36340,2667,939,9,6,0,6,6,28,41,5,5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71
"7154",211556,2016,299,30,4478,49517,49517,51017,51017,1002,194,0,3,3,0,9,3,65,14,1,80,-17,-36.1702127659575,-45,-60,1995,4.06960140345151,3359,7.04813462587603,495,1.00975072416466,2092,4.41117554032683,1995,4.06960140345151,3359,7.04813462587603,495,1.00975072416466,2092,4.41117554032683,0,0,-47,-61.038961038961,80
"7155",140331,2016,3975,56,4909,30783,38430,11662,13798,9999,1980,0,3,2,0,29,11,52,1,2,56,-4,-6.66666666666667,-6,-9.67741935483871,-1635,-12.2960066180341,431,3.8375923782388,833.5,2.7830180804354,1250,4.2325534148241,-1635,-10.5941812998121,431,3.22435849480063,1249,3.35924262392082,2163,5.96409959467284,-8,-16.3265306122449,5,9.80392156862745,52
"7156",101028,2016,822,64,4679,30783,38430,12254,15764,1528,359,1,1,1,0,39,5,50,1,3,60,-3,-4.47761194029851,-2,-3.03030303030303,-126,-1.01777059773829,-66,-0.535714285714286,833.5,2.7830180804354,1250,4.2325534148241,-66,-0.416929879974732,54,0.34373010821133,1249,3.35924262392082,2163,5.96409959467284,-5,-10.8695652173913,11,20.7547169811321,51
"7157",219824,2016,3384,59,4047,30783,38430,16963,28627,8628,1765,0,2,2,0,12,5,77,0,3,58,1,1.72413793103448,-3,-4.83870967741935,90,0.533396550702305,310,1.86152645169039,833.5,2.7830180804354,1250,4.2325534148241,354,1.25207795423195,910,3.28318360572934,1249,3.35924262392082,2163,5.96409959467284,1,1.85185185185185,7,13.4615384615385,49
"7158",208390,2016,3944,54,4052,30783,38430,16602,23892,10797,1264,1,2,2,0,1,25,42,25,3,56,-1,-1.81818181818182,-6,-10,0,0,0,0,833.5,2.7830180804354,1250,4.2325534148241,0,0,0,0,1249,3.35924262392082,2163,5.96409959467284,-1,-1.92307692307692,1,1.88679245283019,57
"7159",162168,2016,792,48,4127,30783,38430,13655,15503,2123,506,1,1,1,0,16,6,69,4,3,65,4,9.09090909090909,0,0,144,1.06579823847236,1208,9.70514983530168,833.5,2.7830180804354,1250,4.2325534148241,144,0.937561039130152,1208,8.45050717033928,1249,3.35924262392082,2163,5.96409959467284,-2,-3.38983050847458,-8,-14.2857142857143,53
"7160",211583,2016,662,45,4507,49755,49755,49351,49351,1376,241,0,3,3,0,32,8,44,7,3,68,-4,-8.16326530612245,11,32.3529411764706,-27,-0.0546802219611973,3041,6.56661628158065,1800,3.75351892399124,3445,7.43899805657525,-27,-0.0546802219611973,3041,6.56661628158065,1800,3.75351892399124,3445,7.43899805657525,7,9.21052631578947,-33,-42.3076923076923,79
"7161",144005,2016,1492,72,5336,24891,31851,24891,31851,2352,86,0,3,3,0,66,7,6,9,0,66,-8,-10,-12,-14.2857142857143,474,1.9412704263423,875,3.64340439706862,474,1.9412704263423,875,3.64340439706862,474,1.51066067501673,875,2.82476756198347,474,1.51066067501673,875,2.82476756198347,-10,-18.8679245283019,19,35.8490566037736,52
"7162",240116,2016,1959,48,3871,30783,38430,16912,18892,6584,952,1,4,4,0,2,2,86,4,1,54,1,2.12765957446809,-2,-4,206,1.23308990781755,1088,6.87563195146613,833.5,2.7830180804354,1250,4.2325534148241,260,1.39544869042508,1772,10.3504672897196,1249,3.35924262392082,2163,5.96409959467284,-9,-15.2542372881356,-15,-23.8095238095238,66
"7163",198303,2016,1135,81,4741,35544,35544,35544,35544,1525,494,1,0,0,0,70,4,17,3,3,54,3,3.84615384615385,1,1.25,1124,3.26554328878559,1624,4.7877358490566,824,2.37327188940092,1624,4.7877358490566,1124,3.26554328878559,1624,4.7877358490566,824,2.37327188940092,1624,4.7877358490566,-4,-10,29,55.7692307692308,48
"7164",219833,2016,566,44,4708,43276,43276,43276,43276,1684,337,0,5,5,0,28,6,40,8,2,50,7,18.9189189189189,1,2.32558139534884,1522,3.64515974517412,3566,8.98010576680937,1522,3.64515974517412,3566,8.98010576680937,1522,3.64515974517412,3566,8.98010576680937,1522,3.64515974517412,3566,8.98010576680937,-8,-10.126582278481,-40,-47.6190476190476,79
"7165",231712,2016,724,12,4080,28756,40382,29934,41560,4930,1228,0,3,3,0,8,5,75,5,5,57,-3,-20,-2,-14.2857142857143,1010,3.49190983266491,2047,7.34033779180263,1054,3.8047794383077,2124,7.97536797837188,1338,3.32653771567799,3345,8.75310741855292,1382,3.54358974358974,3422,9.25865800865801,-2,-2.38095238095238,-75,-86.2068965517241,86
"7166",201928,2016,3019,46,2923,30783,38430,11589,15157,9056,1577,0,2,2,0,25,2,59,6,3,54,-1,-2.12765957446809,-7,-13.2075471698113,0,0,0,0,833.5,2.7830180804354,1250,4.2325534148241,0,0,0,0,1249,3.35924262392082,2163,5.96409959467284,2,4.16666666666667,4,9.52380952380952,52
"7167",223898,2016,888,56,4627,15638,15638,16524,16524,3244,1021,0,2,2,0,9,23,62,0,3,61,-3,-5.08474576271187,6,12,502,3.13319186119086,850,5.42299349240781,485,3.20068633273939,816,5.50532991499123,502,3.13319186119086,850,5.42299349240781,485,3.20068633273939,816,5.50532991499123,-26,-81.25,4,7.69230769230769,48
"7168",217864,2016,624,23,4316,27838,48916,23106,30788,2773,734,0,2,2,0,11,6,76,0,4,22,2,9.52380952380952,-4,-14.8148148148148,669,2.98168204305388,953,4.3019004198077,808,2.98927118017018,1464,5.55092136194737,563,1.8626964433416,1114,3.75412819303094,1470,3.098259073473,2934,6.38075768779087,-2,-2.4390243902439,-63,-73.2558139534884,83
"7169",112172,2016,3966,45,4605,30783,38430,14397,19077,12753,2146,0,9,8,0,4,63,17,1,3,54,-1,-2.17391304347826,-1,-2.17391304347826,2,0.0138937130948246,0,0,833.5,2.7830180804354,1250,4.2325534148241,-694,-3.51019169490668,-288,-1.48721920991479,1249,3.35924262392082,2163,5.96409959467284,7,10.6060606060606,-23,-33.8235294117647,68
"7170",112190,2016,3577,38,4905,30783,38430,20158,27570,21189,3133,0,35,34,1,8,25,22,1,5,53,-1,-2.56410256410256,-8,-17.3913043478261,759,3.9125728130316,1624,8.76227473831877,833.5,2.7830180804354,1250,4.2325534148241,2215,8.73594951686058,3080,12.5765618619845,1249,3.35924262392082,2163,5.96409959467284,0,0,-32,-45.7142857142857,72
"7171",144209,2016,3764,64,4452,30783,38430,19140,22920,8486,1553,0,8,8,0,28,46,12,1,3,57,-4,-5.88235294117647,-9,-12.3287671232877,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,-3,-5.76923076923077,12,23.0769230769231,58
"7172",144184,2016,1620,62,4550,30783,38430,19140,22920,8998,608,0,16,16,0,21,42,17,1,2,58,-1,-1.58730158730159,-12,-16.2162162162162,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,-7,-14.8936170212766,12,24,50
"7173",144157,2016,1701,76,4235,30783,38430,19140,22920,3472,555,0,1,1,0,81,12,2,0,3,61,1,1.33333333333333,-15,-16.4835164835165,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,5,9.25925925925926,32,72.7272727272727,46
"7174",144166,2016,2631,70,4522,30783,38430,19140,22920,6183,918,0,4,4,0,47,38,7,1,2,72,-5,-6.66666666666667,-19,-21.3483146067416,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,7,15.9090909090909,33,89.1891891891892,56
"7175",144175,2016,1018,75,4059,30783,38430,19140,22920,2979,329,0,2,2,0,68,24,3,1,2,63,2,2.73972602739726,-17,-18.4782608695652,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,-1,-2.38095238095238,37,97.3684210526316,49
"7176",144193,2016,1484,53,4339,30783,38430,19140,22920,7407,672,0,1,1,0,13,77,8,1,1,57,2,3.92156862745098,-7,-11.6666666666667,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,-14,-29.7872340425532,2,3.92156862745098,67
"7177",144218,2016,3016,55,4190,30783,38430,19140,22920,10155,1335,0,6,6,0,7,62,21,1,2,56,-1,-1.78571428571429,-12,-17.910447761194,0,0,-3934,-17.0494929357719,833.5,2.7830180804354,1250,4.2325534148241,0,0,-1585,-6.46806774127729,1249,3.35924262392082,2163,5.96409959467284,-2,-3.38983050847458,-1,-1.78571428571429,70
